proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,clients,requests_per_client,total_wall_s,throughput_MBps
tcp,0,63,8192,0.0,0.0057998523116111755,1772756826.8030531,100,100,0.728679,224.845325
tcp,0,64,8192,0.0,0.006554864346981049,1772756826.808854,100,100,0.728679,224.845325
tcp,0,65,8192,0.0,0.006831888109445572,1772756826.81541,100,100,0.728679,224.845325
tcp,0,66,8192,0.0,0.007799157872796059,1772756826.8222427,100,100,0.728679,224.845325
tcp,0,67,8192,0.0,0.0048629771918058395,1772756826.8300426,100,100,0.728679,224.845325
tcp,0,68,8192,0.0,0.006527598947286606,1772756826.8349063,100,100,0.728679,224.845325
tcp,0,69,8192,0.0,0.0072874343022704124,1772756826.841435,100,100,0.728679,224.845325
tcp,0,70,8192,0.0,0.007617528550326824,1772756826.848723,100,100,0.728679,224.845325
tcp,0,71,8192,0.0,0.004563592374324799,1772756826.8563414,100,100,0.728679,224.845325
tcp,0,72,8192,0.0,0.007023331709206104,1772756826.8609056,100,100,0.728679,224.845325
tcp,0,73,8192,0.0,0.005097618326544762,1772756826.86793,100,100,0.728679,224.845325
tcp,0,74,8192,0.0,0.00733813364058733,1772756826.8730285,100,100,0.728679,224.845325
tcp,0,75,8192,0.0,0.006558319553732872,1772756826.8803673,100,100,0.728679,224.845325
tcp,0,76,8192,0.0,0.006817902438342571,1772756826.8869264,100,100,0.728679,224.845325
tcp,0,77,8192,0.0,0.005310781300067902,1772756826.8937457,100,100,0.728679,224.845325
tcp,0,78,8192,0.0,0.010077265091240406,1772756826.8990571,100,100,0.728679,224.845325
tcp,0,79,8192,0.0,0.004794765263795853,1772756826.909135,100,100,0.728679,224.845325
tcp,0,80,8192,0.0,0.006833028048276901,1772756826.9139304,100,100,0.728679,224.845325
tcp,0,81,8192,0.0,0.007092701271176338,1772756826.9207642,100,100,0.728679,224.845325
tcp,0,82,8192,0.0,0.004557468928396702,1772756826.9278574,100,100,0.728679,224.845325
tcp,0,83,8192,0.0,0.009346013888716698,1772756826.932416,100,100,0.728679,224.845325
tcp,0,84,8192,0.0,0.004010283388197422,1772756826.9417624,100,100,0.728679,224.845325
tcp,0,85,8192,0.0,0.0071068257093429565,1772756826.9457738,100,100,0.728679,224.845325
tcp,0,86,8192,0.0,0.00754547119140625,1772756826.9528816,100,100,0.728679,224.845325
tcp,0,87,8192,0.0,0.004849306307733059,1772756826.9604278,100,100,0.728679,224.845325
tcp,0,88,8192,0.0,0.007549661211669445,1772756826.9652781,100,100,0.728679,224.845325
tcp,0,89,8192,0.0,0.004815950989723206,1772756826.9728289,100,100,0.728679,224.845325
tcp,0,90,8192,0.0,0.006826180964708328,1772756826.9776456,100,100,0.728679,224.845325
tcp,0,91,8192,0.0,0.0053085098043084145,1772756826.984473,100,100,0.728679,224.845325
tcp,0,92,8192,0.0,0.007336800917983055,1772756826.9897823,100,100,0.728679,224.845325
tcp,0,93,8192,0.0,0.006546692922711372,1772756826.9971225,100,100,0.728679,224.845325
tcp,0,94,8192,0.0,0.006834669038653374,1772756827.0036705,100,100,0.728679,224.845325
tcp,0,95,8192,0.0,0.0055491728708148,1772756827.0105062,100,100,0.728679,224.845325
tcp,0,96,8192,0.0,0.009322856552898884,1772756827.016056,100,100,0.728679,224.845325
tcp,0,97,8192,0.0,0.004820484668016434,1772756827.0253801,100,100,0.728679,224.845325
tcp,0,98,8192,0.0,0.007073849439620972,1772756827.0302012,100,100,0.728679,224.845325
tcp,0,99,8192,0.0,0.007054842077195644,1772756827.0372758,100,100,0.728679,224.845325
tcp,1,0,8192,0.0011528078466653824,0.002270733006298542,1772756826.4473343,100,100,0.728679,224.845325
tcp,1,1,8192,0.0,0.0021869977936148643,1772756826.4496071,100,100,0.728679,224.845325
tcp,1,2,8192,0.0,0.0020266035571694374,1772756826.451795,100,100,0.728679,224.845325
tcp,1,3,8192,0.0,0.0012596817687153816,1772756826.4538226,100,100,0.728679,224.845325
tcp,1,4,8192,0.0,0.00093852449208498,1772756826.455083,100,100,0.728679,224.845325
tcp,1,5,8192,0.0,0.0016131401062011719,1772756826.4560256,100,100,0.728679,224.845325
tcp,1,6,8192,0.0,0.0021584676578640938,1772756826.45764,100,100,0.728679,224.845325
tcp,1,7,8192,0.0,0.0028789136558771133,1772756826.4597993,100,100,0.728679,224.845325
tcp,1,8,8192,0.0,0.0040923235937952995,1772756826.4626791,100,100,0.728679,224.845325
tcp,1,9,8192,0.0,0.004362628795206547,1772756826.466773,100,100,0.728679,224.845325
tcp,1,10,8192,0.0,0.0035614091902971268,1772756826.4711375,100,100,0.728679,224.845325
tcp,1,11,8192,0.0,0.004016912542283535,1772756826.4747002,100,100,0.728679,224.845325
tcp,1,12,8192,0.0,0.004556179046630859,1772756826.478718,100,100,0.728679,224.845325
tcp,1,13,8192,0.0,0.004116721451282501,1772756826.4832747,100,100,0.728679,224.845325
tcp,1,14,8192,0.0,0.005430844612419605,1772756826.4873924,100,100,0.728679,224.845325
tcp,1,15,8192,0.0,0.006524006836116314,1772756826.4928243,100,100,0.728679,224.845325
tcp,1,16,8192,0.0,0.007027866318821907,1772756826.4993489,100,100,0.728679,224.845325
tcp,1,17,8192,0.0,0.004540674388408661,1772756826.5063777,100,100,0.728679,224.845325
tcp,1,18,8192,0.0,0.007806917652487755,1772756826.5109196,100,100,0.728679,224.845325
tcp,1,19,8192,0.0,0.0070611778646707535,1772756826.5187278,100,100,0.728679,224.845325
tcp,1,20,8192,0.0,0.006809462793171406,1772756826.52579,100,100,0.728679,224.845325
tcp,1,21,8192,0.0,0.004846358671784401,1772756826.5326006,100,100,0.728679,224.845325
tcp,1,22,8192,0.0,0.0070919375866651535,1772756826.537448,100,100,0.728679,224.845325
tcp,1,23,8192,0.0,0.007027477025985718,1772756826.544541,100,100,0.728679,224.845325
tcp,1,24,8192,0.0,0.004080813378095627,1772756826.5515695,100,100,0.728679,224.845325
tcp,1,25,8192,0.0,0.00805604550987482,1772756826.5556512,100,100,0.728679,224.845325
tcp,1,26,8192,0.0,0.006854300387203693,1772756826.563708,100,100,0.728679,224.845325
tcp,1,27,8192,0.0,0.00680911261588335,1772756826.5705633,100,100,0.728679,224.845325
tcp,1,28,8192,0.0,0.0047981711104512215,1772756826.577373,100,100,0.728679,224.845325
tcp,1,29,8192,0.0,0.007808337919414043,1772756826.582172,100,100,0.728679,224.845325
tcp,1,30,8192,0.0,0.0065968940034508705,1772756826.589981,100,100,0.728679,224.845325
tcp,1,31,8192,0.0,0.004255784675478935,1772756826.596582,100,100,0.728679,224.845325
tcp,1,32,8192,0.0,0.008087060414254665,1772756826.6008382,100,100,0.728679,224.845325
tcp,1,33,8192,0.0,0.006849129684269428,1772756826.6089265,100,100,0.728679,224.845325
tcp,1,34,8192,0.0,0.007062868215143681,1772756826.6157765,100,100,0.728679,224.845325
tcp,1,35,8192,0.0,0.0040369173511862755,1772756826.6228406,100,100,0.728679,224.845325
